013859201,Белгородская область,Белгород,улица Князя Трубецкого,24,50.592681,36.596197
0138592010,Белгородская область,Белгород,улица Некрасова,5,50.61456,36.582947
01385920100,Белгородская область,Алексеевка,переулок 1-й К. Маркса,2,50.629458,38.691257
01385920109,Белгородская область,Алексеевка,улица Комсомольская,46А,51.981829,70.963126
0138592012,Белгородская область,Белгород,улица Железнякова,18-А,50.63252,36.576209
01385920127,Белгородская область,Бирюч,улица Карла Маркса,4,50.650246,38.402359
0138592014,Белгородская область,Белгород,проспект Б.Хмельницкого,160,50.63869,36.571754
01385920141,Белгородская область,Алексеевка,улица Ст. Разина,56,50.629069,38.699719
0138592016,Белгородская область,Белгород,улица Генерала Апанасенко,97,50.583708,36.566373
0138592017,Белгородская область,Белгород,улица Буденого,2-А,50.564951,36.560327
0138592018,Белгородская область,Белгород,бульвар Юности,10,50.561798,36.565169
0138592019,Белгородская область,Белгород,улица Дегтярева,5,50.58456,36.57046
013859202,Белгородская область,Белгород,улица Преображенская,69,50.599234,36.583261
0138592020,Белгородская область,Белгород,улица Костюкова,63,50.577491,36.590358
01385920200,Белгородская область,Валуйки,улица М.Горького,31А,50.215304,38.092089
01385920201,Белгородская область,Валуйки,улица 1 Мая,30-А,50.213367,38.101144
01385920205,Белгородская область,Валуйки,улица Курячего,22,50.172739,38.12583
0138592022,Белгородская область,Белгород,улица Макаренко,1,50.583216,36.659959
013859203,Белгородская область,Белгород,проспект Белгородский,54,50.602012,36.595918
01385920300,Белгородская область,Губкин,улица Севастопольская,2Б,51.282529,37.522809
01385920308,Белгородская область,Губкин,улица Народная,15-А,51.300829,37.598735
01385920315,Белгородская область,Губкин,улица Дзержинского,80,51.285317,37.525495
01385920317,Белгородская область,Губкин,улица Королева,14А,51.274523,37.509828
01385920319,Белгородская область,Губкин,улица Мира,20,51.283402,37.533813
013859204,Белгородская область,Белгород,улица Победы,124,50.595306,36.574745
01385920400,Белгородская область,Новый Оскол,площадь Центральная,5,50.763818,37.86319
01385920406,Белгородская область,Новый Оскол,улица Дорожная,3-А,50.775006,37.861501
0138592047,Белгородская область,Белгород,бульвар Народный,89,50.600697,36.583674
0138592051,Белгородская область,Белгород,бульвар Юности,21-А,50.559366,36.558854
01385920513,Белгородская область,Грайворон,улица Ленина,14А,50.488481,35.661805
0138592052,Белгородская область,Белгород,улица Королева,2-Г,50.572199,36.575221
0138592053,Белгородская область,Белгород,улица Губкина,17-А,50.566129,36.574125
0138592056,Белгородская область,Строитель,улица Ленина,21,50.782837,36.495972
0138592057,Белгородская область,Строитель,переулок Октябрьский,1,50.786744,36.477943
013859206,Белгородская область,Белгород,улица Мичурина,31,50.612536,36.588965
01385920600,Белгородская область,Старый Оскол,улица Ленина,49/44,51.298638,37.833357
013859206001,Белгородская область,Валуйки,ул. М.Горького,,0.0,0.0
013859206002,Белгородская область,Белгород,проспект Гражданский,,50.59566,36.587223
01385920615,Белгородская область,Старый Оскол,улица Хмелева,5,51.322341,37.818283
01385920616,Белгородская область,Старый Оскол,улица мкр. Горняк,15,51.293079,37.84066
01385920617,Белгородская область,Старый Оскол,микрорайон Лебединец,3,51.28561,37.799912
01385920618,Белгородская область,Старый Оскол,улица микрорайон Олимпийский,55,51.293079,37.84066
01385920619,Белгородская область,Старый Оскол,улица микрорайон Степной,1,49.780853,73.153236
01385920620,Белгородская область,Старый Оскол,микрорайон Королева,28,51.310958,37.899347
01385920621,Белгородская область,Старый Оскол,улица мкр. Жукова,39,51.293079,37.84066
01385920622,Белгородская область,Старый Оскол,микрорайон Восточный,2,51.312298,37.909857
01385920623,Белгородская область,Старый Оскол,улица мкр.  Приборостроитель,54,51.293079,37.84066
01385920625,Белгородская область,Старый Оскол,улица мкр. Ольминского,17,51.293079,37.84066
01385920626,Белгородская область,Старый Оскол,микрорайон Лесной,15,51.32269,37.88563
01385920627,Белгородская область,Старый Оскол,улица мкр. Юбилейный,5А,51.293079,37.84066
01385920628,Белгородская область,Старый Оскол,улица микрорайон Макаренко,4Г,51.31844,37.887561
0138592069,Белгородская область,Белгород,проспект Славы,2,50.595363,36.60545
01385920700,Белгородская область,Шебекино,улица Ленина,71,50.3963,36.875411
01385920705,Белгородская область,Шебекино,улица Железнодорожная,3,50.398982,36.886047
01385920709,Белгородская область,Шебекино,улица Крупской,10,50.423333,36.901651
01385920721,Белгородская область,Шебекино,улица Ленина,9,50.412944,36.889506
01385920723,Белгородская область,Короча,улица Дорошенко,9А,50.810603,37.196361
013859208592,Белгородская область,Белгород,проспект Гражданский проспект,52,50.595386,36.591571
013859209,Белгородская область,Белгород,проспект Б Хмельницкого,133Г,50.614182,36.577054
013859301,Липецкая область,Липецк,улица Желябова,17,52.614382,39.600361
01385930100,Липецкая область,Грязи,улица Советская,67,52.491597,39.965077
01385930103,Липецкая область,Грязи,улица Осипенко-Народная стройка,8А,55.541275,35.726762
01385930104,Липецкая область,Грязи,улица Толстовская,2А,52.495435,39.939753
01385930105,Липецкая область,Липецк,улица Стаханова,41,52.584106,39.51936
01385930107,Липецкая область,Липецк,площадь Заводская,8,52.635745,39.664159
01385930108,Липецкая область,Липецк,проспект Победы,2,52.602132,39.572378
01385930109,Липецкая область,Липецк,проспект имени 60-летия СССР,2Б,52.583964,39.54197
01385930111,Липецкая область,Липецк,улица Шерстобитова С.М.,8,55.757247,49.276285
01385930113,Липецкая область,Липецк,проспект имени 60-летия СССР,2Б,52.583964,39.54197
0138593019,Липецкая область,Липецк,площадь Мира,2-2А,52.591088,39.616126
01385930200,Липецкая область,Данков,улица Карла Маркса,35,53.246606,39.131252
01385930204,Липецкая область,Данков,улица Ленина,9,53.251256,39.159962
01385930213,Липецкая область,Чаплыгин,улица Московская,30,53.249149,39.96081
0138593022,Липецкая область,Липецк,улица 6-й Гв. Дивизии,4,55.757779,49.275477
01385930226,Липецкая область,Данков,переулок Спортивный,9,53.250512,39.149002
0138593024,Липецкая область,Липецк,проспект Победы,29,52.596793,39.567563
0138593028,Липецкая область,Липецк,улица Ушинского,9,52.643423,39.653882
013859303,Липецкая область,Липецк,улица Ангарская,5,52.582716,39.480346
01385930300,Липецкая область,Задонск,улица Советская,15,52.388389,38.917084
0138593038,Липецкая область,Липецк,проспект Победы,108,52.587203,39.548285
013859304,Липецкая область,Липецк,улица Архангельская,20,52.590327,39.665318
01385930400,Липецкая область,Лебедянь,улица Почтовая,23,53.009172,39.130596
01385930421,Липецкая область,Лебедянь,улица Тургенева,16,53.019135,39.126922
0138593044,Липецкая область,Липецк,"п. Дачный, улица Писарева",22,52.53148,39.748215
0138593046,Липецкая область,Липецк,улица Гагарина,35А,52.616755,39.596633
0138593047,Липецкая область,Липецк,улица Гагарина,161/1,52.619499,39.550262
0138593048,Липецкая область,Липецк,улица Терешковой,71,52.613808,39.570689
0138593050,Липецкая область,Липецк,улица Космонавтов,110А,52.605572,39.539895
0138593055,Липецкая область,Липецк,улица Доватора,1,52.595267,39.562757
0138593056,Липецкая область,Липецк,улица Моршанская,4А,52.528615,39.801655
0138593060,Липецкая область,Липецк,улица Космонавтов,9,52.616055,39.565794
01385930600,Липецкая область,Усмань,улица Комсомольская,18,52.045402,39.734389
013859306001,Липецкая область,Елец,ул.Комсомольска,,52.62419,38.503653
013859306002,Липецкая область,Лебедянь,ул. Почтовая,,53.020489,39.13135
01385930617,Липецкая область,Усмань,улица Ленина,121В,52.063262,39.727652
0138593062,Липецкая область,Липецк,улица микрорайон 15-й,8,47.919032,106.953508
0138593064,Липецкая область,Липецк,улица Опытная,17,52.632903,39.541818
0138593067,Липецкая область,Липецк,улица Московская,103,52.60165,39.516144
0138593069,Липецкая область,Липецк,улица Стаханова,25,52.591263,39.53164
0138593070,Липецкая область,Липецк,улица Первомайская,66,52.603078,39.581218
01385930700,Липецкая область,Елец,улица Комсомольская,81,52.624431,38.491669
01385930701,Липецкая область,Елец,улица Лучковская,6-А,52.610587,38.49882
01385930702,Липецкая область,Елец,улица Орджоникидзе,15В,52.61354,38.522472
0138593071,Липецкая область,Липецк,улица Ленинградская,1А,52.54162,39.584784
01385930715,Липецкая область,Елец,улица Коммунаров,66,52.628503,38.47019
01385930724,Липецкая область,Елец,улица Мира,133,52.625507,38.50111
01385930726,Липецкая область,Елец,улица Радиотехническая,5,52.610844,38.474044
0138593073,Липецкая область,Липецк,бульвар Шубина,12,52.591115,39.52059
0138593074,Липецкая область,Липецк,бульвар Есенина,6,52.586727,39.528729
0138593085,Липецкая область,Липецк,улица Гагарина,17,52.617558,39.606892
013859308593,Липецкая область,Липецк,улица Первомайская,2,52.603784,39.598941
0138593087,Липецкая область,Липецк,площадь Торговая,2,52.599408,39.585521
0138593088,Липецкая область,Липецк,улица Фрунзе,15,52.600934,39.595456
0138593089,Липецкая область,Липецк,улица Гагарина,131А,52.621888,39.559452
0138593090,Липецкая область,Липецк,проспект Мира,29,52.577556,39.621265
0138593092,Липецкая область,Липецк,улица Космонавтов,5/6,52.616345,39.574579
0138593093,Липецкая область,Грязи,улица Воровского,20,52.495572,39.951782
01385940100,Тамбовская область,Тамбов,улица Мичуринская,88,52.743331,41.425818
01385940101,Тамбовская область,Тамбов,улица Магистральная,12А,52.763994,41.410736
01385940118,Тамбовская область,Тамбов,улица М. Горького,20,52.718497,41.454511
01385940119,Тамбовская область,Котовск,улица Свободы,6,52.586596,41.498294
01385940121,Тамбовская область,Котовск,улица Посконкина,28Ж,52.576768,41.516647
0138594014,Тамбовская область,Тамбов,улица Советская,180,52.741074,41.450495
0138594020,Тамбовская область,Тамбов,улица Советская/М.Горького,85/12,52.717995,41.445698
01385940200,Тамбовская область,Жердевка,улица Первомайская,130,51.845142,41.469584
01385940201,Тамбовская область,Жердевка,улица Октябрьская,66,51.819457,41.50734
0138594024,Тамбовская область,Тамбов,улица Астраханская,187А,52.675748,41.463718
01385940300,Тамбовская область,Моршанск,улица Интернациональная,85,53.447784,41.819442
01385940302,Тамбовская область,Моршанск,улица Ленина,21,53.443697,41.815606
01385940303,Тамбовская область,Моршанск,улица Зеленая,41,53.4335,41.785872
013859403926,Тамбовская область,Тамбов,улица Мичуринская,128В,52.754348,41.409478
013859404,Тамбовская область,Тамбов,улица Советская/Фридриха Энгельса,21/29,52.701622,41.453918
01385940400,Тамбовская область,Рассказово,улица Пушкина,20,52.657884,41.878911
01385940401,Тамбовская область,Рассказово,улица Гагарина,15,52.652405,41.87618
01385940402,Тамбовская область,Рассказово,проезд Фабричный,7,52.672882,41.893203
01385940413,Тамбовская область,Кирсанов,улица 50 лет Победы,29,52.652804,42.727163
0138594042,Тамбовская область,Тамбов,улица Чичерина,44,52.767939,41.404295
01385940500,Тамбовская область,Уварово,улица Октябрьская,60,51.986144,42.260937
01385940503,Тамбовская область,Уварово,микрорайон 1,1,51.951976,42.242576
01385940600,Тамбовская область,Мичуринск,шоссе Липецкое,55,52.891745,40.492559
013859406001,Тамбовская область,Тамбов,ул.Карла Маркса,,52.736898,41.447818
013859406002,Тамбовская область,Мичуринск,шоссе Липецкое,55,52.891745,40.492559
01385940601,Тамбовская область,Мичуринск,улица Советская,323,52.892142,40.510004
01385940603,Тамбовская область,Мичуринск,"микрорайон Кочетовка, улица 7 ноября",11,52.952351,40.488813
01385940604,Тамбовская область,Мичуринск,улица Украинская,56,52.893853,40.505324
01385940605,Тамбовская область,Мичуринск,улица Киевская,10,52.897275,40.462025
01385940606,Тамбовская область,Мичуринск,шоссе Липецкое,68,52.891544,40.467424
01385940607,Тамбовская область,Мичуринск,улица Советская,335,52.890859,40.511711
013859407,Тамбовская область,Тамбов,улица Полынковская,65,52.730622,41.40575
0138594077,Тамбовская область,Тамбов,улица Советская,119,52.733299,41.453819
013859408,Тамбовская область,Тамбов,улица Сенько,9,52.708928,41.396722
013859408463,Тамбовская область,Тамбов,улица Носовская,8,52.721835,41.447342
013859408594,Тамбовская область,Тамбов,улица Карла Маркса,130,52.718999,41.451483
0138594086,Тамбовская область,Тамбов,улица Пионерская,5,52.704116,41.47899
0138594088,Тамбовская область,Тамбов,улица Рылеева,62,52.758866,41.425181
0138594092,Тамбовская область,Тамбов,улица Базарная,161,52.735202,41.44188
0138594093,Тамбовская область,Тамбов,улица Гастелло,32,52.717363,41.414212
013859420199,Тамбовская область,Тамбов,улица Карла Маркса,130,52.718999,41.451483
0138595001,Орловская область,Орёл,улица Брестская,12,52.968532,36.062849
0138595003,Орловская область,Орёл,площадь Поликарпова,10,52.970485,36.087256
0138595005,Орловская область,Орёл,улица Московская,155,52.979822,36.104962
0138595007,Орловская область,Орёл,улица Московская,24,52.968787,36.079782
0138595009,Орловская область,Орёл,улица Комсомольская,247,52.936094,36.041236
0138595010,Орловская область,Орёл,улица Октябрьская,134,52.988095,36.076018
01385950102,Орловская область,Орёл,площадь Щепная,1,52.951939,36.056525
01385950103,Орловская область,Орёл,шоссе Наугорское,86,52.991256,36.037247
01385950104,Орловская область,Орёл,шоссе Московское,111,52.997743,36.131633
01385950108,Орловская область,Орёл,улица Космонавтов,3,53.008538,36.13299
0138595011,Орловская область,Орёл,улица Комсомольская,356,52.929499,36.027464
01385950110,Орловская область,Орёл,улица Октябрьская,24,52.971922,36.058941
0138595014,Орловская область,Орёл,улица Комсомольская,189,52.944288,36.055043
0138595017,Орловская область,Орёл,улица Октябрьская,24,52.971922,36.058941
0138595018,Орловская область,Орёл,улица Комсомольская,66,52.954212,36.062409
0138595020,Орловская область,Орёл,улица Металлургов,32,53.013983,36.142323
01385950200,Орловская область,Ливны,улица Свердлова,39,52.422255,37.610422
01385950206,Орловская область,Ливны,улица Денисова,17,52.406594,37.574238
0138595021,Орловская область,Орёл,улица Комсомольская,229,52.941331,36.05065
01385950217,Орловская область,Ливны,улица Победы,5,52.406973,37.567608
0138595022,Орловская область,Орёл,улица 60 лет Октября,9,52.979237,36.073584
0138595023,Орловская область,Орёл,улица Матросова,9,52.976862,36.047811
01385950231,Орловская область,Ливны,улица Дзержинского,104,52.424303,37.604107
01385950233,Орловская область,Ливны,улица Свердлова,39,52.422255,37.610422
01385950300,Орловская область,Мценск,улица Ленина,22,53.278659,36.571736
01385950304,Орловская область,Мценск,улица Мира,31,53.279898,36.573191
01385950308,Орловская область,Мценск,улица Машиностроителей,2,53.290272,36.595308
01385950309,Орловская область,Болхов,улица Ленина,37,53.44691,36.005258
01385950312,Орловская область,Новосиль,улица Карла Маркса,31,52.970826,37.042318
0138595051,Орловская область,Орёл,улица Гостиная,3,52.964367,36.069649
013859506001,Орловская область,Орел,Щепная площадь,,52.951087,36.055708
013859506002,Орловская область,Ливны,улица Свердлова,39,52.422255,37.610422
0138595080,Орловская область,Дмитровск,улица Советская,101А,52.50664,35.148032
0138595097,Орловская область,Малоархангельск,улица Карла Маркса,91,52.401171,36.50712
0138596003,Курская область,Курск,улица Никитская,4,51.755311,36.190329
0138596005,Курская область,Курск,улица Парижской комунны,28/5,51.753745,36.238407
0138596010,Курская область,Курск,проспект Кулакова,7,51.670534,36.141308
01385960113,Курская область,Курчатов,улица Энергетиков,10,51.657858,35.673474
01385960119,Курская область,Курчатов,проспект Коммунистический,27,51.660658,35.656317
01385960135,Курская область,Фатеж,улица К.Маркса,34,52.08635,35.860701
01385960142,Курская область,Курск,улица Дзержинского,42,51.726741,36.185173
01385960143,Курская область,Курск,улица Бойцов 9-й Дивизии,185В,51.727103,36.139062
01385960148,Курская область,Курск,проспект Дружбы,22,51.740105,36.132837
01385960150,Курская область,Курск,улица 50 лет Октября,4,51.723499,36.162553
01385960151,Курская область,Курск,проспект Победы,2,51.772931,36.177582
01385960152,Курская область,Курск,улица Студенческая,3,51.740696,36.144596
01385960153,Курская область,Курск,улица Карла Маркса,55,51.757413,36.189278
01385960157,Курская область,Курск,улица Ленина,60А,51.74131,36.192754
01385960160,Курская область,Курск,проспект Вячеслава Клыкова,92,51.7184,36.135792
01385960200,Курская область,Железногорск,улица Гайдара,5,52.340788,35.352488
01385960201,Курская область,Железногорск,улица Ленина,56,52.343143,35.34876
01385960204,Курская область,Железногорск,улица 21-го Партсъезда,5Б,52.325517,35.364966
01385960207,Курская область,Железногорск,улица Ленина,16,52.327867,35.36087
01385960209,Курская область,Железногорск,улица Ленина,64,52.350333,35.34691
01385960211,Курская область,Дмитриев,улица Ленина,62А,52.12815,35.079014
01385960216,Курская область,Железногорск,улица Ленина,90А,52.358694,35.343002
01385960217,Курская область,Железногорск,улица Димитрова,14/1,52.350141,35.359217
01385960220,Курская область,Железногорск,улица Гайдара,5,52.340788,35.352488
0138596024,Курская область,Курск,улица Дзержинского,69,51.722746,36.171375
01385960305,Курская область,Рыльск,улица К.Либкнехта,31А,51.571112,34.677521
01385960315,Курская область,Льгов,улица К.Маркса,42/2,51.689047,35.284396
01385960317,Курская область,Льгов,улица Льва Толстого,2А,51.635543,35.269646
01385960400,Курская область,Суджа,улица Карла Маркса,29,51.194871,35.26669
01385960416,Курская область,Обоянь,улица Ленина,38,51.210689,36.271654
0138596044,Курская область,Курск,улица Дейнеки,1,51.709019,36.146177
0138596047,Курская область,Курск,улица Бутко,23/81,51.749479,36.225534
0138596048,Курская область,Курск,улица Союзная,41А,51.746334,36.247264
01385960500,Курская область,Щигры,улица Луначарского,5,51.876234,36.91367
0138596055,Курская область,Курск,улица Карла Маркса,66/3,51.760223,36.185954
0138596060,Курская область,Курск,проезд Магистральный,18,51.650963,36.140104
0138596064,Курская область,Курск,улица Дубровинского,5,51.755718,36.215087
0138596070,Курская область,Курск,улица Менделеева,10,51.668925,36.082199
0138596078,Курская область,Курск,улица Ленина,19,51.734729,36.193482
01390130003,Воронежская область,Воронеж,проспект Революции,35,51.667624,39.207375
0139013010,Воронежская область,Воронеж,улица Менделеева,7,51.620867,39.245356
013901301000,Воронежская область,Павловск,"Павловский, улица Гоголя",40,50.445743,40.131669
01390130102,Воронежская область,Воронеж,улица Чебышева,22,51.599619,39.253117
013901301020,Воронежская область,Богучар,проспект 50-летия Победы,8,49.944754,40.553788
013901301030,Воронежская область,Богучар,улица Шолохова,13Б,49.934875,40.563543
013901301031,Воронежская область,Павловск,микрорайон Северный,18,50.455918,40.131346
013901301033,Воронежская область,Богучар,улица Военный городок,55,30.732468,76.725324
013901301035,Воронежская область,Павловск,улица Гоголя,40А,50.447189,40.132137
01390130105,Воронежская область,Воронеж,улица Матросова,6Б,51.635739,39.17367
01390130113,Воронежская область,Воронеж,улица Ворошилова,49,51.647482,39.157132
01390130116,Воронежская область,Воронеж,проспект Ленинский,215,51.70211,39.273527
013901301200,Воронежская область,Семилуки,улица 9 Января,21А,51.682983,39.035051
013901301209,Воронежская область,Семилуки,улица Транспортная,14,51.696388,39.01121
013901301223,Воронежская область,Семилуки,улица Чапаева,29,51.695696,39.020301
01390130123,Воронежская область,Воронеж,улица Богдана Хмельницкого,40,51.719672,39.271056
01390130124,Воронежская область,Воронеж,улица Молодогвардейцев,8,51.649728,39.127218
01390130125,Воронежская область,Воронеж,проспект Московский,7Е,51.683703,39.183246
01390130128,Воронежская область,Воронеж,улица Новосибирская,32,51.612087,39.236714
013901301300,Воронежская область,Россошь,проспект Труда,12А,50.196584,39.581137
013901301301,Воронежская область,Россошь,улица Пролетарска,3,50.199248,39.542357
013901301302,Воронежская область,Россошь,площадь Танкистов,1Д,50.184242,39.601825
013901301307,Воронежская область,Россошь,улица Пролетарская,3,50.199248,39.542357
013901301308,Воронежская область,Россошь,улица Правды,8А,50.175191,39.593507
013901301309,Воронежская область,Россошь,улица Комсомольская,9,50.194929,39.616234
013901301317,Воронежская область,Россошь,площадь Танкистов,1,50.184259,39.601412
013901301321,Воронежская область,Россошь,улица Линейная,16А,50.182125,39.610584
013901301322,Воронежская область,Россошь,улица Пролетарская,74Б,50.197951,39.56132
01390130134,Воронежская область,Воронеж,улица Краснозвездная,42,51.654249,39.116986
01390130135,Воронежская область,Воронеж,улица Туполева,27А,51.636583,39.272224
01390130137,Воронежская область,Воронеж,проспект Ленинский,99,51.666473,39.249003
01390130139,Воронежская область,Воронеж,улица Беговая,217,51.696595,39.142112
01390130140,Воронежская область,Воронеж,улица Хользунова,76,51.702484,39.164238
01390130141,Воронежская область,Воронеж,улица Владимира Невского,24А,51.709594,39.15158
01390130144,Воронежская область,Воронеж,улица Минская,1,51.681464,39.255273
01390130150,Воронежская область,Воронеж,улица Героев Сибиряков,46,51.648667,39.134773
01390130154,Воронежская область,Воронеж,улица Шишкова,65,51.701462,39.195418
01390130158,Воронежская область,Воронеж,улица Димитрова,79,51.670992,39.257483
0139013016,Воронежская область,Воронеж,улица Депутатская,2,51.653517,39.17676
01390130160,Воронежская область,Воронеж,улица Феоктистова,6,51.675918,39.207662
01390130161,Воронежская область,Воронеж,улица Кольцовская,46,51.669506,39.19266
01390130162,Воронежская область,Воронеж,улица Ворошилова,8Б,51.65683,39.181988
01390130163,Воронежская область,Воронеж,улица Бульвар Победы,22А,51.713389,39.167058
01390130164,Воронежская область,Воронеж,проспект Ленинский,39,51.645123,39.237019
01390130165,Воронежская область,Воронеж,улица Героев Сибиряков,65А,51.646051,39.139067
01390130166,Воронежская область,Воронеж,бульвар Победы,22,51.712814,39.166564
01390130171,Воронежская область,Нововоронеж,проезд Парковый,10,51.317787,39.213295
01390130172,Воронежская область,Нововоронеж,улица Космонавтов,41А,51.31902,39.202578
01390130173,Воронежская область,Нововоронеж,улица Мира,20,51.310469,39.215621
01390130175,Воронежская область,Воронеж,улица Платонова,8,51.658294,39.202281
01390130177,Воронежская область,Воронеж,улица Ломоносова,114/10,51.726294,39.199586
01390130180,Воронежская область,Воронеж,проспект Московский,11,51.689264,39.182968
01390130182,Воронежская область,Воронеж,улица Ворошилова,8Б,51.65683,39.181988
01390130183,Воронежская область,Воронеж,улица Плехановская,14,51.663591,39.19841
01390130185,Воронежская область,Воронеж,улица 9 Января,233/35,51.68162,39.123742
01390130186,Воронежская область,Воронеж,проспект Московский,129/1,51.717747,39.177533
01390130187,Воронежская область,Воронеж,проспект Московский,5,51.679632,39.184153
01390130189,Воронежская область,Воронеж,улица Маршала Жукова,12А,51.714979,39.17402
01390130190,Воронежская область,Воронеж,улица Плехановская,25,51.666071,39.194277
01390130194,Воронежская область,Воронеж,улица Маршала Жукова,12А,51.714979,39.17402
01390130198,Воронежская область,Воронеж,проспект Ленинский,174П,51.697198,39.272664
013901302,Воронежская область,Воронеж,улица Клинская,1,51.662484,39.276815
01390130200,Воронежская область,Воронеж,улица Карла Маркса,56,51.662423,39.206809
01390130202,Воронежская область,Воронеж,улица Лизюкова,60,51.706123,39.149604
01390130203,Воронежская область,Воронеж,проспект Ленинский,117,51.672193,39.251707
01390130205,Воронежская область,Воронеж,проспект Московский,114В,51.710052,39.182087
0139013026,Воронежская область,Воронеж,улица Ломоносова,83В,51.716028,39.225027
01390130261,Воронежская область,Воронеж,улица Кольцовская,46,51.669506,39.19266
01390130263,Воронежская область,Воронеж,бульвар Победы,22,51.712814,39.166564
01390130264,Воронежская область,Воронеж,проспект Ленинский,39,51.645123,39.237019
0139013030,Воронежская область,Воронеж,улица 20-летия Октября,90Б,51.655322,39.188995
01390130323,Воронежская область,Эртиль,улица Ф. Энгельса,18,51.83502,40.802432
01390130325,Воронежская область,Эртиль,улица Первомайская,32,51.842088,40.824783
0139013037,Воронежская область,Воронеж,улица Плехановская,12,51.662373,39.199667
013901304,Воронежская область,Воронеж,проспект Дачный,15,51.742202,39.368667
01390130400,Воронежская область,Борисоглебск,улица Свободы,176,51.365453,42.076154
01390130403,Воронежская область,Борисоглебск,улица 40 лет Октября,29,51.355325,42.082657
01390130404,Воронежская область,Борисоглебск,улица Свободы,213,51.367056,42.074231
01390130405,Воронежская область,Борисоглебск,улица микрорайон Северный,7,51.377115,42.084122
01390130406,Воронежская область,Борисоглебск,улица микрорайон Юго-Восточный,8,51.615957,38.90502
01390130408,Воронежская область,Борисоглебск,улица Аэродромная,33,51.373219,42.105286
01390130427,Воронежская область,Поворино,улица Советская,89,51.198697,42.24377
01390130428,Воронежская область,Поворино,переулок Школьный,13Г,51.190095,42.241785
01390130434,Воронежская область,Новохоперск,улица Дзержинского,5А,51.100099,41.632449
0139013046,Воронежская область,Воронеж,улица Ленина,73,51.683921,39.216304
0139013049,Воронежская область,Воронеж,улица Остужева,28,51.684373,39.266735
01390130500,Воронежская область,Бутурлиновка,улица Ленина,49,50.83436,40.588588
01390130516,Воронежская область,Бутурлиновка,улица Заводская,50Б,50.809198,40.639999
01390130531,Воронежская область,Бутурлиновка,улица Дорожная,29,50.822423,40.591553
01390130600,Воронежская область,калач,улица 1 мая,12,50.425272,41.015666
013901306001,Воронежская область,Россошь,пр-т Труда,,50.192899,39.57652
013901306002,Воронежская область,Лиски,ул.Свердлова,,50.987298,39.497099
013901306004,Воронежская область,Павловск,ул.Гоголя,,59.686411,30.431598
013901306005,Воронежская область,Россошь,проспект Труда,12А,50.196584,39.581137
0139013062,Воронежская область,Воронеж,улица Остужева,5А,51.688114,39.257851
01390130628,Воронежская область,Калач,улица Привокзальная,11Д,50.423327,40.985141
01390130700,Воронежская область,Лиски,улица Свердлова,61А,50.988585,39.478657
01390130701,Воронежская область,Лиски,улица 40 лет Октября,21А,50.975849,39.536886
01390130706,Воронежская область,Лиски,улица Коммунистическая,5,50.977017,39.507071
01390130713,Воронежская область,Лиски,улица Тулебердиева,6А,50.973127,39.572118
01390130716,Воронежская область,Лиски,улица Александра Матросова,11А,50.988449,39.52386
01390130723,Воронежская область,Лиски,проспект Ленина,36А,50.987394,39.492985
01390130724,Воронежская область,Бобров,улица 22 Января,73,51.09877,40.032172
0139013074,Воронежская область,Воронеж,улица Ленинградская,132,51.639484,39.239121
01390130740,Воронежская область,Бобров,улица 22 Января,146А,51.093854,40.045458
01390130743,Воронежская область,Бобров,улица Карла Маркса,24/21,51.095942,40.023342
0139013076,Воронежская область,Воронеж,улица Ростовская,58/24,51.603266,39.237936
0139013081,Воронежская область,Воронеж,улица 9 Января,133,51.673533,39.149568
0139013090,Воронежская область,Воронеж,улица Плехановская,45,51.671869,39.187118
01390130900,Воронежская область,Острогожск,улица Карла Маркса,6,50.860355,39.083722
01390130902,Воронежская область,Острогожск,улица 50 лет Октября,41А,50.854021,39.053987
01390130905,Воронежская область,Острогожск,улица Комсомольская,64/37,50.864659,39.067642
01390130913,Воронежская область,Острогожск,улица 50 лет Октября,156А,50.845611,39.036237
01390130914,Воронежская область,Острогожск,улица Нарского,9А,50.858667,39.075727
0139013093,Воронежская область,Воронеж,улица Березовая роща,2Б,51.698677,39.22853
0139013096,Воронежская область,Воронеж,улица Электровозная,25Б,51.73518,39.290954
013901321299,Воронежская область,Воронеж,проспект Ленинский,39,51.645123,39.237019
01670030118,Свердловская область,Екатеринбург,улица Билимбаевсая,31/1,56.882933,60.510122
0167003016,Свердловская область,Екатеринбург,улица 8 Марта,99,56.813818,60.608551
01670030175,Свердловская область,Екатеринбург,улица Сакко и Ванцетти,61,56.832492,60.590099
01670030195,Свердловская область,Екатеринбург,улица Латвийская,27,56.789708,60.773086
01670030211,Свердловская область,Екатеринбург,улица Инженерная,45,56.75749,60.70609
01670030226,Свердловская область,Екатеринбург,улица Красных Командиров,29,56.897851,60.628574
01670030227,Свердловская область,Екатеринбург,улица Софьи Ковалевской,1,56.841059,60.655667
01670030248,Свердловская область,Екатеринбург,улица Победы,34,56.898761,60.60114
01670030286,Свердловская область,Екатеринбург,улица Мамина-Сибиряка,130,56.830743,60.620669
01670030288,Свердловская область,Екатеринбург,улица Машиностроителей,18,56.884561,60.571971
01670030292,Свердловская область,Екатеринбург,"пос. Кольцово, улица Бахчиванджи",14,56.75902,60.818909
01670030294,Свердловская область,Екатеринбург,проспект Ленина,79,56.841522,60.627406
01670030306,Свердловская область,Екатеринбург,улица Калинина,31,56.892724,60.59831
